,nom site,Polluant,valeur brute,Lat,Lon
1028,MAZAGRAN,NO2,17.981250000000003,47.2277108,6.0296688
1029,MAZAGRAN,NOX as NO2,25.964583333333337,47.2277108,6.0296688
1030,MAZAGRAN,O3,21.7,47.2277108,6.0296688
1031,MAZAGRAN,PM10,10.891666666666666,47.2277108,6.0296688
1032,MELUN,NO,4.990384615384615,48.539927,2.6608169
1033,MELUN,NO2,17.119230769230768,48.539927,2.6608169
1034,MELUN,NOX as NO2,24.75769230769231,48.539927,2.6608169
1035,MELUN,O3,19.896153846153844,48.539927,2.6608169
1036,MERIGNAC,NO,6.350640769230769,44.8422361,-0.6469599
1037,MERIGNAC,NO2,16.058333076923073,44.8422361,-0.6469599
1038,MERIGNAC,NOX as NO2,25.791026153846158,44.8422361,-0.6469599
1039,MERIGNAC,PM10,4.829166666666667,44.8422361,-0.6469599
1040,MIRAMONT,SO2,0.1076923076923076,43.3692815,1.4158823
1041,MONT DE MARSAN,NO,8.759615384615385,43.8911318,-0.500972
1042,MONT DE MARSAN,NO2,10.28076923076923,43.8911318,-0.500972
1043,MONT DE MARSAN,NOX as NO2,23.70192307692308,43.8911318,-0.500972
1044,MONT DE MARSAN,PM10,6.960416666666666,43.8911318,-0.500972
1045,MONT DE MARSAN,PM2.5,4.735416666666667,43.8911318,-0.500972
1046,MONTGAILLARD,O3,42.364705882352936,43.1242256,0.1087538
1047,MONTGERON,NO,7.630769230769231,48.7038873,2.4605107
1048,MONTGERON,NO2,27.988461538461536,48.7038873,2.4605107
1049,MONTGERON,NOX as NO2,39.71153846153846,48.7038873,2.4605107
1050,MONTGERON,O3,18.53076923076923,48.7038873,2.4605107
1051,MOURENX,NO,0.0519230769230769,43.3708943,-0.6294321
1052,MOURENX,NO2,0.1717953846153846,43.3708943,-0.6294321
1053,MOURENX,NOX as NO2,0.2480769230769231,43.3708943,-0.6294321
1054,MOURENX,SO2,0.1555558333333333,43.3708943,-0.6294321
1055,Macon Paul Bert,NO,-0.1923076923076923,46.5611481,4.9111542
1056,Macon Paul Bert,NO2,10.546153846153846,46.5611481,4.9111542
1057,Macon Paul Bert,NOX as NO2,10.301923076923073,46.5611481,4.9111542
1058,Macon Paul Bert,O3,29.96538461538462,46.5611481,4.9111542
1059,Macon Paul Bert,PM10,10.704545454545457,46.5611481,4.9111542
1066,Malo-les-Bains,PM2.5,5.326923076923077,51.0466792,2.3984694
1069,Mardyck,C6H6,0.2508333333333333,51.0204446,2.2495576
1070,Mardyck,NO,3.125,51.0204446,2.2495576
1071,Mardyck,NO2,8.169230769230769,51.0204446,2.2495576
1072,Mardyck,NOX as NO2,12.948076923076924,51.0204446,2.2495576
1073,Mardyck,PM10,10.14423076923077,51.0204446,2.2495576
1074,Mardyck,SO2,0.0897438461538461,51.0204446,2.2495576
1075,Marignane,NO,1.8461538461538465,43.4162729,5.2146275
1076,Marignane,NO2,7.60576923076923,43.4162729,5.2146275
1077,Marignane,NOX as NO2,10.43846153846154,43.4162729,5.2146275
1078,Marignane,PM10,5.732692307692307,43.4162729,5.2146275
1079,Marignane,PM2.5,2.869230769230769,43.4162729,5.2146275
1080,Marigny-les-usages,O3,24.990384615384617,47.9571946,2.0145745
1082,Martigues Laurons,SO2,2.3019230769230767,43.355691,5.0296035
1083,Martigues Lavera,C6H6,0.2348076923076923,43.39284309999999,5.02576802823355
1084,Martigues Lavera,SO2,1.0352561538461538,43.39284309999999,5.02576802823355
1087,Maubeuge Joyeuse,NO,2.571153846153846,50.279002,3.9764898
1088,Maubeuge Joyeuse,NO2,16.398076923076925,50.279002,3.9764898
1089,Maubeuge Joyeuse,NOX as NO2,20.12307692307693,50.279002,3.9764898
1090,Maubeuge Joyeuse,O3,28.209615384615383,50.279002,3.9764898
1091,Maubeuge Joyeuse,PM10,14.272727272727272,50.279002,3.9764898
1095,Mesnil Esnard,O3,36.573076923076925,49.4119899,1.1391732
1096,Metz- Pont Grilles,NO,7.599305833333332,49.1245668,6.1815989
1097,Metz- Pont Grilles,NO2,12.316666666666665,49.1245668,6.1815989
1098,Metz- Pont Grilles,PM10,8.036363636363637,49.1245668,6.1815989
1099,Metz-Borny,NO,0.7019230769230771,49.1120144,6.2274663
1100,Metz-Borny,NO2,6.728846153846154,49.1120144,6.2274663
1101,Metz-Borny,NOX as NO2,7.807692307692307,49.1120144,6.2274663
1102,Metz-Borny,PM10,6.933333333333334,49.1120144,6.2274663
1103,Metz-Centre,NO,-0.28125,48.1174985,-1.6594521
1104,Metz-Centre,NO2,8.5375,48.1174985,-1.6594521
1105,Metz-Centre,NOX as NO2,8.135416666666666,48.1174985,-1.6594521
1106,Metz-Centre,O3,50.4590909090909,48.1174985,-1.6594521
1107,Metz-Centre,PM10,7.025,48.1174985,-1.6594521
1108,Metz-Centre,PM2.5,5.885416666666667,48.1174985,-1.6594521
1111,Montargis Fond,NO,5.990384615384615,47.6869941,2.6589132
1112,Montargis Fond,NO2,12.963461538461535,47.6869941,2.6589132
1113,Montargis Fond,NOX as NO2,22.02884615384615,47.6869941,2.6589132
1114,Montargis Fond,O3,13.661538461538465,47.6869941,2.6589132
1115,Montargis Fond,PM10,14.576923076923078,47.6869941,2.6589132
1116,Montargis Fond,PM2.5,11.724999999999998,47.6869941,2.6589132
1121,Montauban,NO,0.8967946153846154,44.0175835,1.3549991
1122,Montauban,NO2,4.232692307692307,44.0175835,1.3549991
1123,Montauban,NOX as NO2,5.608333076923078,44.0175835,1.3549991
1124,Montauban,O3,54.27499999999999,44.0175835,1.3549991
1125,Montauban,PM10,3.053846153846154,44.0175835,1.3549991
1126,Montauban,PM2.5,2.007692307692308,44.0175835,1.3549991
1127,Montbéliard centre,NO,2.34359,47.510527749999994,6.801488595434501
1128,Montbéliard centre,NO2,9.371794615384614,47.510527749999994,6.801488595434501
1129,Montbéliard centre,NOX as NO2,12.919230769230769,47.510527749999994,6.801488595434501
1130,Montbéliard centre,O3,35.49423076923077,47.510527749999994,6.801488595434501
1131,Montbéliard centre,PM10,7.023610833333333,47.510527749999994,6.801488595434501
1132,Montbéliard centre,PM2.5,2.720833333333333,47.510527749999994,6.801488595434501
1139,Montfaucon,O3,51.67307692307692,48.957,3.42498
1140,Montferrand,NO,4.0875,44.75059,0.86582
1141,Montferrand,NO2,24.7125,44.75059,0.86582
1142,Montferrand,O3,29.82115384615385,44.75059,0.86582
1143,Montferrand,PM10,12.828846153846154,44.75059,0.86582
1144,Montferrand,PM2.5,10.015384615384615,44.75059,0.86582
1145,Montierchaume,O3,30.74807692307693,46.8639828,1.7716348
1146,Montluçon,NO,6.642307692307692,46.3396952,2.6072057
1147,Montluçon,NO2,12.675,46.3396952,2.6072057
1148,Montluçon,O3,22.07564153846154,46.3396952,2.6072057
1149,Montluçon,PM10,8.815384615384614,46.3396952,2.6072057
1150,Montluçon,PM2.5,5.778846153846155,46.3396952,2.6072057
1151,Montpellier Chaptal,NO,1.5903846153846155,43.6049854,3.8699732
1152,Montpellier Chaptal,NO2,17.615384615384617,43.6049854,3.8699732
1153,Montpellier Chaptal,NOX as NO2,20.057692307692307,43.6049854,3.8699732
1154,Montpellier Prés d'Arènes,NO,1.275,43.5936317,3.8877518
1155,Montpellier Prés d'Arènes,NO2,8.813461538461539,43.5936317,3.8877518
1156,Montpellier Prés d'Arènes,NOX as NO2,10.59423076923077,43.5936317,3.8877518
1157,Montpellier Prés d'Arènes,O3,59.49230769230768,43.5936317,3.8877518
1158,Montpellier Prés d'Arènes,PM10,3.253846153846154,43.5936317,3.8877518
1159,Montpellier Prés d'Arènes,PM2.5,1.9346153846153848,43.5936317,3.8877518
1161,Montpellier St Denis,NO2,9.323076923076924,43.6055891,3.8739545
1162,Montpellier St Gely,O3,60.90769230769232,43.6641908,3.8288617
1163,Morvan,NO,0.1188461538461538,47.0972134,4.081644216205483
1164,Morvan,NO2,0.7988653846153846,47.0972134,4.081644216205483
1165,Morvan,NOX as NO2,0.981326923076923,47.0972134,4.081644216205483
1166,Morvan,O3,48.11153846153846,47.0972134,4.081644216205483
1167,Morvan,PM10,3.5625,47.0972134,4.081644216205483
1168,Morvan,PM2.5,3.18125,47.0972134,4.081644216205483
1169,Moulins Centre,NO,3.113461538461538,46.5619751,3.340639
1170,Moulins Centre,NO2,13.873076923076924,46.5619751,3.340639
1171,Moulins Centre,O3,24.986538461538466,46.5619751,3.340639
1172,Moulins Centre,PM10,15.965384615384618,46.5619751,3.340639
1173,Moulins Centre,PM2.5,13.52115384615385,46.5619751,3.340639
1176,Mulhouse Est,O3,51.8375,47.7467233,7.3389937
1177,Mulhouse Nord,NO,3.3068181818181817,47.7621381,7.3192099
1178,Mulhouse Nord,NO2,10.68181818181818,47.7621381,7.3192099
1179,Mulhouse Nord,NOX as NO2,15.661363636363635,47.7621381,7.3192099
1180,Mulhouse Nord,PM10,4.0,47.7621381,7.3192099
1181,Mulhouse Sud 2,NO,1.0808329999999997,47.5835429,7.5195486
1182,Mulhouse Sud 2,NO2,5.130833,47.5835429,7.5195486
1183,Mulhouse Sud 2,NOX as NO2,6.649165999999999,47.5835429,7.5195486
1184,Mulhouse Sud 2,O3,43.853333,47.5835429,7.5195486
1185,Mulhouse Sud 2,PM10,5.527500000000001,47.5835429,7.5195486
1186,Mulhouse Sud 2,PM2.5,2.8575000000000004,47.5835429,7.5195486
1187,Mulhouse-Briand,CO,203.39583333333331,47.7488962,7.3258579
1188,Mulhouse-Briand,NO,14.683333333333332,47.7488962,7.3258579
1189,Mulhouse-Briand,NO2,17.495833333333334,47.7488962,7.3258579
1190,Mulhouse-Briand,NOX as NO2,39.927083333333336,47.7488962,7.3258579
1191,Mulhouse-Briand,PM10,8.490909090909092,47.7488962,7.3258579
1198,NEUILLY-SUR-SEINE,NO,6.0,48.884683,2.2695658
1199,NEUILLY-SUR-SEINE,NO2,28.80384615384615,48.884683,2.2695658
1200,NEUILLY-SUR-SEINE,NOX as NO2,38.00192307692308,48.884683,2.2695658
1201,NEUILLY-SUR-SEINE,O3,22.21538461538461,48.884683,2.2695658
1202,NICE ARSON,NO,8.132692307692308,43.720496,7.253276957801768
1203,NICE ARSON,NO2,33.07692307692307,43.720496,7.253276957801768
1204,NICE ARSON,NOX as NO2,45.53846153846154,43.720496,7.253276957801768
1205,NICE ARSON,O3,21.570513076923078,43.720496,7.253276957801768
1206,NICE ARSON,PM10,13.726923076923075,43.720496,7.253276957801768
1207,NICE ARSON,PM2.5,5.713461538461538,43.720496,7.253276957801768
1208,NICE OUEST BOTANIQUE,O3,56.97179461538462,43.7150134,7.3253943
1209,NICE PROMENADE,NO,4.230769230769231,43.6859892,7.237476542487647
1210,NICE PROMENADE,NO2,12.157692307692308,43.6859892,7.237476542487647
1211,NICE PROMENADE,NOX as NO2,18.63653846153846,43.6859892,7.237476542487647
1212,NICE PROMENADE,PM10,12.7,43.6859892,7.237476542487647
1213,NICE PROMENADE,PM2.5,3.925,43.6859892,7.237476542487647
1214,NOGENT-SUR-MARNE,PM10,18.798076923076923,48.8388009,2.4917292
1215,NOVEL,NO,3.080769230769231,46.3687798,6.7885646
1216,NOVEL,NO2,11.678846153846155,46.3687798,6.7885646
1217,NOVEL,O3,22.40625,46.3687798,6.7885646
1218,NOVEL,PM10,9.35625,46.3687798,6.7885646
1219,Nancy-Brabois 2,NO,0.976923076923077,48.6559244,6.1581615
1220,Nancy-Brabois 2,NO2,4.765384615384615,48.6559244,6.1581615
1221,Nancy-Brabois 2,NOX as NO2,6.273076923076924,48.6559244,6.1581615
1222,Nancy-Brabois 2,O3,46.68846153846154,48.6559244,6.1581615
1223,Nancy-Charles III,NO,1.784615384615385,48.6886542,6.181784
1224,Nancy-Charles III,NO2,8.528846153846153,48.6886542,6.181784
1225,Nancy-Charles III,NOX as NO2,11.115384615384617,48.6886542,6.181784
1226,Nancy-Charles III,O3,37.5076923076923,48.6886542,6.181784
1227,Nancy-Charles III,PM10,13.26923076923077,48.6886542,6.181784
1228,Nancy-Charles III,PM2.5,8.109615384615385,48.6886542,6.181784
1229,Nancy-Charles III,SO2,0.5846153846153845,48.6886542,6.181784
1230,Nancy-Libération,NO,6.418749999999999,48.6765813,6.1570006
1231,Nancy-Libération,NO2,11.33125,48.6765813,6.1570006
1232,Nancy-Libération,NOX as NO2,21.18958333333333,48.6765813,6.1570006
1233,Nancy-Libération,PM2.5,5.170833333333333,48.6765813,6.1570006
1234,Neuilly-Saint-Front,NO,-0.2365384615384616,49.1708005,3.2631904
1235,Neuilly-Saint-Front,NO2,8.75192307692308,49.1708005,3.2631904
1236,Neuilly-Saint-Front,NOX as NO2,8.392307692307693,49.1708005,3.2631904
1237,Neuilly-Saint-Front,O3,26.797435384615387,49.1708005,3.2631904
1238,Neuilly-Saint-Front,PM10,12.06590909090909,49.1708005,3.2631904
1239,Neuilly-Saint-Front,PM2.5,9.754545454545454,49.1708005,3.2631904
1240,Neuves-Maisons,PM10,13.932692307692308,48.6155888,6.1035434
1241,Nevers,NO,5.967307692307691,46.9876601,3.1577203
1242,Nevers,NO2,10.3,46.9876601,3.1577203
1243,Nevers,NOX as NO2,19.44423076923077,46.9876601,3.1577203
1244,Nevers,O3,17.490384615384617,46.9876601,3.1577203
1245,Nevers,PM10,12.929166666666667,46.9876601,3.1577203
1246,Nimes Gauzy,NO2,5.288461538461538,43.833883,4.374406199574475
1247,Nimes Gauzy,NOX as NO2,5.763461538461538,43.833883,4.374406199574475
1248,Nimes Gauzy,O3,52.86153846153847,43.833883,4.374406199574475
1249,Nimes Gauzy,PM10,5.071153846153846,43.833883,4.374406199574475
1250,Nimes Gauzy,PM2.5,2.7096153846153848,43.833883,4.374406199574475
1251,Nimes La Calmette,O3,45.66153846153846,43.927,4.26023
1252,Nimes Planas,NO2,12.249999999999998,43.8299847,4.3628207
1253,Nimes Planas,PM10,8.640909090909089,43.8299847,4.3628207
1254,Niort Venise,NO,7.117307692307692,46.3178395,-0.4929692
1255,Niort Venise,NO2,13.592948461538462,46.3178395,-0.4929692
1256,Niort Venise,NOX as NO2,24.49230769230769,46.3178395,-0.4929692
1257,Niort Venise,O3,13.0972225,46.3178395,-0.4929692
1258,Niort Venise,PM10,16.575000000000003,46.3178395,-0.4929692
1259,Niort Venise,PM2.5,15.267307692307693,46.3178395,-0.4929692
1260,Noeux-les-Mines,NO,1.1,50.4808898,2.6620888
1261,Noeux-les-Mines,NO2,7.526923076923078,50.4808898,2.6620888
1262,Noeux-les-Mines,NOX as NO2,9.215384615384616,50.4808898,2.6620888
1263,Noeux-les-Mines,O3,31.17307692307692,50.4808898,2.6620888
1264,Noeux-les-Mines,PM10,20.911363636363635,50.4808898,2.6620888
1265,Nord-Est Alsace,NO,-0.0999999999999999,49.1270425,6.145730980662984
1266,Nord-Est Alsace,NO2,5.051923076923076,49.1270425,6.145730980662984
1267,Nord-Est Alsace,NOX as NO2,4.823076923076923,49.1270425,6.145730980662984
1268,Nord-Est Alsace,O3,40.20208333333333,49.1270425,6.145730980662984
1269,Obs Haute-Provence,O3,66.98653846153846,43.1261942,5.9263867
1270,Obs Haute-Provence,PM10,2.040150909090909,43.1261942,5.9263867
1271,Obs Haute-Provence,PM2.5,1.1515145454545457,43.1261942,5.9263867
1272,Ouistreham,O3,58.55576923076923,49.2761243,-0.258479
1273,Outreau,NO,0.6038461538461538,50.7036916,1.5845684
1274,Outreau,NO2,8.575,50.7036916,1.5845684
1275,Outreau,NOX as NO2,9.503846153846151,50.7036916,1.5845684
1276,Outreau,O3,46.592307692307685,50.7036916,1.5845684
1277,Outreau,PM10,11.294230769230769,50.7036916,1.5845684
1278,Oysonville,NO,0.5115384615384616,48.3926282,1.9584396
1279,Oysonville,NO2,4.109615384615385,48.3926282,1.9584396
1280,Oysonville,NOX as NO2,4.861538461538462,48.3926282,1.9584396
1281,Oysonville,O3,42.96346153846154,48.3926282,1.9584396
1282,Oysonville,SO2,0.223076923076923,48.3926282,1.9584396
1291,PARC PAYSAGER,NO,1.0833333333333333,43.3689138,-0.6314395
1292,PARC PAYSAGER,NO2,8.606249999999998,43.3689138,-0.6314395
1293,PARC PAYSAGER,NOX as NO2,10.266666666666667,43.3689138,-0.6314395
1294,PARC PAYSAGER,SO2,0.8993058333333331,43.3689138,-0.6314395
1295,PARIS 12eme,NO,8.915384615384616,48.84081555,2.3883690340400694
1296,PARIS 12eme,NO2,33.45384615384616,48.84081555,2.3883690340400694
1297,PARIS 12eme,NOX as NO2,47.17307692307692,48.84081555,2.3883690340400694
1298,PARIS 13eme,NO,3.007692307692308,48.83257615,2.355868670899551
1299,PARIS 13eme,NO2,28.000641538461537,48.83257615,2.355868670899551
1300,PARIS 13eme,NOX as NO2,32.64359,48.83257615,2.355868670899551
1301,PARIS 13eme,O3,25.71923076923077,48.83257615,2.355868670899551
1302,PARIS 18eme,NO,5.223076923076923,48.8920934,2.3444494348329052
1303,PARIS 18eme,NO2,26.069230769230767,48.8920934,2.3444494348329052
1304,PARIS 18eme,NOX as NO2,34.088461538461544,48.8920934,2.3444494348329052
1305,PARIS 18eme,O3,32.096153846153854,48.8920934,2.3444494348329052
1306,PARIS 18eme,PM10,10.917307692307691,48.8920934,2.3444494348329052
1307,PARIS 18eme,PM2.5,8.163461538461538,48.8920934,2.3444494348329052
1308,PARIS 1er Les Halles,CO,199.53846153846155,48.8624659,2.3460086
1309,PARIS 1er Les Halles,NO,4.009615384615385,48.8624659,2.3460086
1310,PARIS 1er Les Halles,NO2,25.37692307692308,48.8624659,2.3460086
1311,PARIS 1er Les Halles,NOX as NO2,31.517307692307693,48.8624659,2.3460086
1312,PARIS 1er Les Halles,O3,30.050000000000004,48.8624659,2.3460086
1313,PARIS 1er Les Halles,PM10,11.265384615384615,48.8624659,2.3460086
1314,PARIS 1er Les Halles,PM2.5,6.840384615384614,48.8624659,2.3460086
1315,PARIS 7eme,NO,3.842307692307692,48.857281349999994,2.320402016899696
1316,PARIS 7eme,NO2,25.96538461538461,48.857281349999994,2.320402016899696
1317,PARIS 7eme,NOX as NO2,31.88653846153846,48.857281349999994,2.320402016899696
1318,PARIS Stade Lenglen,NO,2.794230769230769,48.8473027,2.2464397980872697
1319,PARIS Stade Lenglen,NO2,23.86730769230769,48.8473027,2.2464397980872697
1320,PARIS Stade Lenglen,NOX as NO2,28.138461538461534,48.8473027,2.2464397980872697
1321,PARIS Stade Lenglen,PM10,11.983333333333334,48.8473027,2.2464397980872697
1322,PARSCAU DU PLESSIS,NO,1.7125,47.3173878,-2.0688617
1323,PARSCAU DU PLESSIS,NO2,7.558333333333334,47.3173878,-2.0688617
1324,PARSCAU DU PLESSIS,NOX as NO2,10.172916666666667,47.3173878,-2.0688617
1325,PARSCAU DU PLESSIS,PM10,10.274999999999997,47.3173878,-2.0688617
1326,PARSCAU DU PLESSIS,PM2.5,7.38125,47.3173878,-2.0688617
1327,PARSCAU DU PLESSIS,SO2,-0.2569441666666667,47.3173878,-2.0688617
1328,PASSY,NO,8.562500000000002,46.5412837,4.5343419
1329,PASSY,NO2,11.59375,46.5412837,4.5343419
1330,PASSY,O3,18.03125,46.5412837,4.5343419
1331,PASSY,PM10,18.97884615384616,46.5412837,4.5343419
1332,PASSY,PM2.5,13.696153846153845,46.5412837,4.5343419
1333,PASTEUR,NO,6.921153846153846,48.8429314,2.3125908
1334,PASTEUR,NO2,19.884615384615383,48.8429314,2.3125908
1335,PASTEUR,O3,12.0125,48.8429314,2.3125908
1336,PASTEUR,PM10,12.705769230769231,48.8429314,2.3125908
1337,PASTEUR,PM2.5,10.496153846153844,48.8429314,2.3125908
1338,PASTEUR,SO2,-0.1270833333333333,48.8429314,2.3125908
1339,PAU TOURASSE,NO,10.432692307692308,43.3090008,-0.35932933506198306
1340,PAU TOURASSE,NO2,14.97307692307692,43.3090008,-0.35932933506198306
1341,PAU TOURASSE,NOX as NO2,30.84230769230769,43.3090008,-0.35932933506198306
1342,PAU TOURASSE,PM10,2.5875,43.3090008,-0.35932933506198306
1343,PEILLON,PM10,14.319230769230767,43.7783963,7.3821208
1344,PEILLON,PM2.5,7.161538461538461,43.7783963,7.3821208
1345,PERIGUEUX,NO,0.7999999999999999,45.1909365,0.7184407
1346,PERIGUEUX,NO2,6.440384615384616,45.1909365,0.7184407
1347,PERIGUEUX,NOX as NO2,7.673076923076923,45.1909365,0.7184407
1348,PERIGUEUX,O3,40.89807692307692,45.1909365,0.7184407
1349,PERIGUEUX,PM10,12.525,45.1909365,0.7184407
1350,PERIGUEUX,PM2.5,8.392307692307691,45.1909365,0.7184407
1351,PEYRUSSE,NO,0.1240384615384615,45.202708,3.0281935
1352,PEYRUSSE,NO2,0.2173076923076922,45.202708,3.0281935
1353,PEYRUSSE,NOX as NO2,0.4067307692307693,45.202708,3.0281935
1354,PEYRUSSE,O3,66.89807692307693,45.202708,3.0281935
1355,PEYRUSSE,PM10,2.4576923076923074,45.202708,3.0281935
1356,PEYRUSSE,PM2.5,0.9480769230769232,45.202708,3.0281935
1357,Paray le Fresil,NO,0.1615384615384615,46.6551,3.61149
1358,Paray le Fresil,NO2,1.421153846153846,46.6551,3.61149
1359,Paray le Fresil,NOX as NO2,1.6602561538461538,46.6551,3.61149
1360,Paray le Fresil,O3,18.76666692307693,46.6551,3.61149
1361,Paray le Fresil,PM10,7.892307692307693,46.6551,3.61149
1362,Paray le Fresil,PM2.5,5.092307692307693,46.6551,3.61149
1363,Pays du Mezenc,O3,72.31346153846154,44.9837526,4.2260383
1364,Pays du Mezenc,PM10,2.520833333333333,44.9837526,4.2260383
1365,Perpignan Les Carmes,NO,1.6083330769230773,42.696526250000005,2.900485763568922
1366,Perpignan Les Carmes,NO2,3.0538461538461537,42.696526250000005,2.900485763568922
1367,Perpignan Les Carmes,NOX as NO2,5.515384615384615,42.696526250000005,2.900485763568922
1368,Perpignan Les Carmes,O3,70.73653846153846,42.696526250000005,2.900485763568922
1369,Perpignan Les Carmes,PM10,1.6442307692307692,42.696526250000005,2.900485763568922
1370,Perpignan Les Carmes,PM2.5,0.6096153846153847,42.696526250000005,2.900485763568922
1371,Perpignan St Esteve,O3,74.22083333333333,42.7100287,2.8456715
1372,Perpignan bd Pyrénées,NO,19.097916666666663,42.6962067,2.8883122
1373,Perpignan bd Pyrénées,NO2,27.59236083333333,42.6962067,2.8883122
1374,Perpignan bd Pyrénées,NOX as NO2,56.875,42.6962067,2.8883122
1375,Perpignan bd Pyrénées,PM10,8.275,42.6962067,2.8883122
1376,Petit-Quevilly Sud 3,NO,35.80576923076923,49.4266081,1.0506851
1377,Petit-Quevilly Sud 3,NO2,43.025000000000006,49.4266081,1.0506851
1378,Petit-Quevilly Sud 3,NOX as NO2,97.81346153846154,49.4266081,1.0506851
1379,Petit-Quevilly Sud 3,PM10,17.471153846153843,49.4266081,1.0506851
1380,Petit-Quevilly Sud 3,PM2.5,10.865384615384617,49.4266081,1.0506851
1381,Place Victor Basch,NO,43.44423076923077,45.75358675,4.847919296394144
1382,Place Victor Basch,NO2,38.30576923076923,45.75358675,4.847919296394144
1383,Place Victor Basch,NOX as NO2,104.94615384615383,45.75358675,4.847919296394144
1384,Place Victor Basch,PM10,19.33125,45.75358675,4.847919296394144
1385,Place de l'Opéra,NO,28.892307692307693,48.8707519,2.3320122
1386,Place de l'Opéra,NO2,37.159615384615385,48.8707519,2.3320122
1387,Place de l'Opéra,NOX as NO2,81.50384615384615,48.8707519,2.3320122
1388,Place de l'Opéra,PM10,14.74423076923077,48.8707519,2.3320122
1389,Plateau Caillou,NO,6.757812499999999,-21.0259773,55.2677441
1390,Plateau Caillou,NO2,5.714062500000001,-21.0259773,55.2677441
1391,Plateau Caillou,NOX as NO2,16.0859375,-21.0259773,55.2677441
1392,Plateau Caillou,O3,34.646875,-21.0259773,55.2677441
1393,Plateau Caillou,PM10,7.441071428571429,-21.0259773,55.2677441
1394,Plateau Caillou,PM2.5,3.142857142857142,-21.0259773,55.2677441
1395,Plateau Caillou,SO2,0.8703124999999999,-21.0259773,55.2677441
1396,Plateau de Bonnevaux,NO,0.3711538461538461,45.460869,5.1808166
1397,Plateau de Bonnevaux,NO2,4.667307692307693,45.460869,5.1808166
1398,Plateau de Bonnevaux,NOX as NO2,5.238461538461538,45.460869,5.1808166
1399,Plateau de Bonnevaux,O3,55.52115384615385,45.460869,5.1808166
1407,Poitiers-Le Nain,NO,49.7,46.5923092,0.3404574
1408,Poitiers-Le Nain,NO2,27.325000000000003,46.5923092,0.3404574
1409,Poitiers-Le Nain,NOX as NO2,102.79807692307692,46.5923092,0.3404574
1410,Poitiers-Le Nain,PM10,26.762500000000003,46.5923092,0.3404574
1411,Pompidou,NO,22.86730769230769,29.0630969,-110.9989772
1412,Pompidou,NO2,23.35,29.0630969,-110.9989772
1413,Pompidou,NOX as NO2,58.286538461538456,29.0630969,-110.9989772
1414,Pompidou,PM10,20.383333333333336,29.0630969,-110.9989772
1415,Pompidou,PM2.5,13.197916666666666,29.0630969,-110.9989772
1416,Pompignane,NO,3.9631941666666655,43.6125882,3.8949467
1417,Pompignane,NO2,15.98194416666667,43.6125882,3.8949467
1418,Pompignane,NOX as NO2,22.0625,43.6125882,3.8949467
1419,Pompignane,PM10,6.553846153846155,43.6125882,3.8949467
1420,Pompignane,PM2.5,2.8634615384615385,43.6125882,3.8949467
1421,Pont-à-Mousson,PM10,10.177083333333334,48.9025946,6.0547691
1422,Port Saint Louis,PM10,5.800000000000001,-51.531143549999996,-58.12815669468189
1426,Quai des Celestins,NO,28.707692307692305,48.8529379,2.3588961
1427,Quai des Celestins,NO2,39.49038461538461,48.8529379,2.3588961
1428,Quai des Celestins,NOX as NO2,83.52307692307691,48.8529379,2.3588961
1429,Quillebeuf Phare,SO2,1.3846153846153844,49.474055,0.5258266249999997
1430,Quimper Pommiers,PM10,11.311363636363636,47.9759763,-4.1219654
1431,Quimper Zola,NO,4.40576923076923,47.9863873,-4.098542
1432,Quimper Zola,NO2,13.776923076923076,47.9863873,-4.098542
1433,Quimper Zola,NOX as NO2,20.534615384615385,47.9863873,-4.098542
1434,Quimper Zola,O3,28.536538461538463,47.9863873,-4.098542
1435,RAMBOUILLET,O3,36.05384615384615,48.6452851,1.819207
1436,RAMBOUILLET,PM10,11.616666923076922,48.6452851,1.819207
1437,RAMBOUILLET,PM2.5,8.971153846153845,48.6452851,1.819207
1439,RDT SAINT-LEU,NO,5.835000000000002,-21.1408331,55.2849707
1440,RDT SAINT-LEU,NO2,5.5233333333333325,-21.1408331,55.2849707
1441,RDT SAINT-LEU,NOX as NO2,14.483333333333338,-21.1408331,55.2849707
1442,RDT SAINT-LEU,PM10,6.838333333333335,-21.1408331,55.2849707
1443,RDT SAINT-LEU,PM2.5,3.3283333333333327,-21.1408331,55.2849707
1444,REVIN,NO,-0.1357692307692307,49.9421221,4.6374643
1445,REVIN,NO2,5.116730769230769,49.9421221,4.6374643
1446,REVIN,NOX as NO2,4.908269230769231,49.9421221,4.6374643
1447,REVIN,O3,39.84807692307693,49.9421221,4.6374643
1448,REVIN,PM10,11.251923076923076,49.9421221,4.6374643
1449,REVIN,PM2.5,9.048076923076923,49.9421221,4.6374643
1450,RIVE DE GIER,NO,7.767307692307693,45.5288401,4.6187386
1451,RIVE DE GIER,NO2,22.40576923076924,45.5288401,4.6187386
1452,RIVE DE GIER,PM10,9.85625,45.5288401,4.6187386
1453,RN2-PANTIN,NO,18.50576923076923,48.8965023,2.4019804
1454,RN2-PANTIN,NO2,36.45576923076924,48.8965023,2.4019804
1455,RN2-PANTIN,NOX as NO2,64.84423076923076,48.8965023,2.4019804
1456,RN2-PANTIN,PM10,16.570833333333336,48.8965023,2.4019804
1461,RN6-MELUN,NO,37.72884615384616,48.7106305,2.5816946637931038
1462,RN6-MELUN,NO2,27.08846153846154,48.7106305,2.5816946637931038
